"author fan count","original message","original message sentiment","original message received timestamp","response timestamp","response time (minutes)"
"","Working hours","positive","2022-04-04 15:48:32","2022-08-22 17:10:35","201682"
"","Working hours","positive","2022-03-24 10:05:55","2022-08-22 17:10:36","217864"
"","working hours","neutral","2022-03-21 16:33:35","2022-08-22 17:10:36","221797"
"","what time can you meet ?","neutral","2022-03-08 11:31:50","2022-08-22 17:10:38","240818"
"","help","neutral","2022-02-28 17:16:54","2022-08-22 17:10:38","251993"
"","hi","neutral","2022-02-17 16:57:03","2022-08-22 17:10:40","267853"
"","time","neutral","2022-02-04 12:04:19","2022-08-22 17:10:41","286866"
"","Time","neutral","2022-02-04 08:19:05","2022-08-25 18:45:48","291506"
"","hi","neutral","2022-08-18 17:23:55","2022-08-22 17:10:44","5746"
"","11","neutral","2022-08-11 15:42:35","2022-08-22 17:10:44","15928"
"","Working hours","positive","2022-08-10 16:45:03","2022-08-25 18:51:26","21726"
"","Nice Post","positive","2022-08-25 08:10:18","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:19","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:19","",""
"","Nice Post","positive","2022-08-25 08:10:20","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:21","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:21","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:22","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:23","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:24","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:24","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:25","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:25","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:26","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:27","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:27","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:28","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:28","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:29","2022-08-29 04:54:02","5563"
"","Nice Post","positive","2022-08-25 08:10:29","2022-08-29 04:54:02","5563"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:04","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:04","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:05","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:05","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:06","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:07","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:08","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:09","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:09","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:10","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:10","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:11","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:12","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:12","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:13","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:13","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:14","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:15","0"
"","smoke","neutral","2022-08-25 18:45:45","2022-08-25 18:46:15","0"
"","hi","neutral","2022-08-25 18:46:02","2022-08-25 18:46:56","0"
"","hi","neutral","2022-08-25 18:46:02","2022-08-25 18:46:57","0"
"","hi","neutral","2022-08-25 18:46:02","2022-08-25 18:46:57","0"
"","hi","neutral","2022-08-25 18:46:02","2022-08-25 18:46:58","0"
"","hi","neutral","2022-08-25 18:46:02","2022-08-25 18:46:59","0"
"","hi","neutral","2022-08-25 18:46:02","2022-08-25 18:47:00","0"
"","hi","neutral","2022-08-25 18:46:02","2022-08-25 18:47:00","0"
